Id,SalePrice
2735,129572.51826820256
2736,138778.20911175356
2737,125774.02681252173
2738,142706.07378030813
2739,166344.11683664916
2740,142491.12297709592
2741,146373.27208042284
2742,155054.80664171156
2743,143696.53432081602
2744,150816.43224072232
2745,138019.30487220152
2746,133482.65327880852
2747,156639.18779728794
2748,115965.17312609493
2749,120501.91424027835
2750,139066.58336471286
2751,120691.8992175179
2752,228982.6248576973
2753,133761.15274425276
2754,336531.91316695133
2755,120709.58664193645
2756,93510.89779818726
2757,81086.70450113856
2758,95186.49352436773
2759,155974.52539121086
2760,136183.47185118197
2761,138992.69632394152
2762,145814.11040409122
2763,196675.11077299426
2764,161288.5447294458
2765,281582.00037288904
2766,129764.30904139555
2767,88853.05035029781
2768,128889.6048065436
2769,131104.59484307133
2770,135614.71351715023
2771,112389.65059774119
2772,112899.46468316334
2773,182863.82139401798
2774,129693.29651164875
2775,108061.52812791964
2776,134265.31519722773
2777,140653.03187951588
2778,114790.81537150897
2779,137854.88608337034
2780,100412.55010295927
2781,98993.11180631425
2782,93917.14002610857
2783,77827.10520307362
2784,130147.7353699992
2785,134035.86764886495
2786,66655.51772757006
2787,119238.84261635528
2788,70900.77030247384
2789,170945.23438352242
2790,93584.09675919959
2791,116975.33589077895
2792,62259.837819421016
2793,178885.02921907452
2794,90130.97163994309
2795,109999.6328220776
2796,98064.10421856542
2797,196764.5365274084
2798,107631.33356956509
2799,118742.51206376564
2800,63045.829855369484
2801,109916.91603129602
2802,131743.2549886698
2803,198399.997936385
2804,184163.542594531
2805,116547.34426558703
2806,71476.25615210431
2807,153508.20759447265
2808,142424.95252355136
2809,133449.7307201099
2810,135080.91381000882
2811,152916.97587340907
2812,151976.3382861673
2813,192451.96815998518
2814,186988.86413183567
2815,103227.3854287266
2816,267437.6696182901
2817,153330.36550371756
2818,132924.00004975632
2819,178106.5005480651
2820,139428.3849283003
2821,111143.21301262986
2822,238064.96302656233
2823,307195.8296309247
2824,181701.89235695175
2825,163706.5036908851
2826,134438.65032095462
2827,142715.6000533544
2828,257121.89791809602
2829,272050.800313041
2830,246103.06919353243
2831,173428.88958447194
2832,243197.8897560368
2833,310337.4281128853
2834,219191.2356380987
2835,212191.990633227
2836,194313.99253945387
2837,157926.22802448078
2838,167693.88850605878
2839,190940.05631338118
2840,194509.5319113774
2841,209849.1457642261
2842,223013.851138199
2843,132786.7910169248
2844,148704.9171722595
2845,123839.93415697665
2846,212736.67322337936
2847,183674.63249110125
2848,215319.43184793493
2849,224924.2827519207
2850,303714.38374410593
2851,216236.97880164863
2852,236394.02875930612
2853,248289.30879740088
2854,145668.10477044896
2855,193936.9956237491
2856,210599.56696234332
2857,191783.10815974855
2858,196067.28183296928
2859,117741.7928331923
2860,118372.51243352095
2861,128527.57953019592
2862,191747.75498966486
2863,140432.85900568016
2864,261812.94951298897
2865,153355.04581709276
2866,148284.90020235014
2867,99348.63483550036
2868,95816.88787369171
2869,107344.64471710147
2870,126395.63158887465
2871,97454.41328990797
2872,57995.374892012194
2873,100378.32210380292
2874,131822.35951083014
2875,114897.93757245247
2876,161964.6174811233
2877,141341.73412384558
2878,160793.33376735207
2879,145977.50699648072
2880,94450.1866233943
2881,144076.43817867312
2882,162093.11879546914
2883,188520.25922785117
2884,236807.66549462377
2885,188921.60979747816
2886,228780.91673072375
2887,90979.48862992128
2888,127132.58531258005
2889,50889.251279743396
2890,83452.71280740736
2891,129066.80993228298
2892,42758.30602133547
2893,112977.61049518589
2894,48556.33217524759
2895,313170.5382708468
2896,273878.39992939576
2897,238232.9400466635
2898,150146.65094003172
2899,237964.51729490657
2900,166458.36043991375
2901,201969.84754813238
2902,196472.52424130167
2903,358606.0636580929
2904,352896.6702668999
2905,132069.5582140019
2906,204927.3607007928
2907,120584.21909641505
2908,127754.84448436962
2909,154191.35363690174
2910,88420.51086350293
2911,82442.00515731263
2912,145519.86555343197
2913,89522.62068657059
2914,83109.74966004727
2915,86655.59560966102
2916,89522.62068657059
2917,172802.24084728348
2918,128215.50205420253
2919,236748.4657177885
